Joint,U1,U2,U3,R1,R2,R3
2942,0.000437,-0.000362,-0.037607,-0.000515,0.000059,-0.000254
2943,0.367421,0.003606,-0.001981,0.00005,0.055231,0.000001903
2943,0.000434,-0.000356,-0.035604,-0.000507,0.000059,-0.000291
2944,0.367509,0.003625,-0.001975,0.00005,0.055211,5.939E-07
2944,0.00043,-0.000352,-0.032893,-0.000494,0.000059,-0.000305
2945,0.36761,0.003646,-0.001969,0.00005,0.055196,-7.412E-07
2945,0.000426,-0.000348,-0.029578,-0.000477,0.000059,-0.000286
2946,0.367718,0.003666,-0.001963,0.00005,0.055186,-0.000001971
2946,0.000421,-0.000346,-0.025786,-0.00046,0.000059,-0.000242
2947,0.367831,0.003682,-0.001958,0.00005,0.055184,-0.000003174
2947,0.000415,-0.000344,-0.021663,-0.000449,0.000059,-0.000173
2948,0.367945,0.003693,-0.001953,0.00005,0.05518,-0.000003447
2948,0.00041,-0.000343,-0.017368,-0.000443,0.000057,-0.000093
2949,0.368057,0.003697,-0.001628,0.000051,0.055182,0.000003525
2949,0.000404,-0.000343,-0.013067,-0.000448,0.000057,-0.000027
2950,0.368167,0.003695,-0.000603,0.000051,0.055177,0.000056
2950,0.000398,-0.000345,-0.008924,-0.000458,0.000057,-0.000009428
2951,0.368271,0.003689,0.000606,0.000052,0.055167,0.0001
2951,0.000393,-0.000347,-0.005099,-0.000474,0.000057,-0.000012
2952,0.368366,0.003681,0.002223,0.000052,0.055151,0.000114
2952,0.000388,-0.000351,-0.001943,-0.00049,0.000057,-0.000015
2953,0.368445,0.003674,0.003807,0.000052,0.055131,0.000094
2953,0.000385,-0.000355,-0.001943,-0.000504,0.000057,-0.000017
2954,0.368505,0.003668,0.005084,0.000052,0.055113,0.000044
2954,0.000382,-0.00036,-0.001945,-0.000514,0.000057,-0.000026
2955,0.368541,0.003663,0.005987,0.000052,0.055099,0.000002998
2955,0.000381,-0.000366,-0.001947,-0.00052,0.000057,-0.000045
2956,0.368548,0.003659,0.006317,0.000053,0.055094,0.000003651
2956,0.00038,-0.000372,-0.001951,-0.000521,0.000056,-0.000113
2957,0.368526,0.003653,0.006062,0.000053,0.0551,0.000003225
2957,0.000381,-0.000378,-0.001955,-0.000523,0.000056,-0.000197
2958,0.368477,0.003644,0.00523,0.000054,0.055114,0.000002806
2958,0.000383,-0.000383,-0.001961,-0.000529,0.000055,-0.000267
2959,0.368404,0.003629,0.004007,0.000054,0.055133,0.000001683
2959,0.000386,-0.000388,-0.001966,-0.000539,0.000055,-0.000314
2960,0.368314,0.003611,0.002472,0.000054,0.055152,4.299E-07
2960,0.00039,-0.000392,-0.001972,-0.000554,0.000055,-0.00033
2961,0.368211,0.003589,0.000863,0.000054,0.055169,-8.105E-07
2961,0.000394,-0.000396,-0.004755,-0.000572,0.000056,-0.000313
2962,0.3681,0.003568,-0.000394,0.000054,0.055178,-0.00000221
2962,0.000399,-0.000399,-0.008542,-0.000589,0.000055,-0.000266
2963,0.367987,0.00355,-0.001477,0.000054,0.055182,-0.000002955
2963,0.000405,-0.000401,-0.012662,-0.000599,0.000056,-0.000195
2964,0.367873,0.003537,-0.001995,0.000054,0.055182,-0.000003614
2964,0.00041,-0.000402,-0.016955,-0.000601,0.000056,-0.000113
2965,0.36776,0.003532,-0.001999,0.000053,0.055184,-0.000003388
2965,0.000416,-0.000401,-0.021258,-0.000591,0.000057,-0.000041
2966,0.367651,0.003532,-0.002002,0.000053,0.055187,0.000037
2966,0.000422,-0.0004,-0.025405,-0.000575,0.000057,-0.000014
2967,0.367549,0.003537,-0.002004,0.000052,0.055198,0.000081
2967,0.000427,-0.000397,-0.029235,-0.000554,0.000057,-0.000017
2968,0.367456,0.003545,-0.002004,0.000052,0.055213,0.000095
2968,0.000432,-0.000394,-0.032602,-0.000536,0.000057,-0.000019
2969,0.367378,0.003552,-0.002004,0.000052,0.055234,0.000074
2969,0.000435,-0.000389,-0.035376,-0.000523,0.000057,-0.000027
2970,0.36732,0.003559,-0.002003,0.000052,0.055252,0.000028
2970,0.000438,-0.000384,-0.037449,-0.000515,0.000058,-0.000033
2971,0.367287,0.003565,-0.002,0.000052,0.055265,0.000003088
2971,0.000439,-0.000379,-0.038743,-0.000514,0.000058,-0.000056
2972,0.372826,0.003631,-0.002017,0.000051,0.055285,0.000002693
2972,0.000445,-0.000372,-0.039005,-0.000509,0.000058,-0.000179
2973,0.372805,0.003623,-0.002021,0.000051,0.055283,0.000002964
2973,0.000446,-0.000378,-0.039389,-0.000515,0.000058,-0.000119
2974,0.372873,0.003642,-0.002012,0.000051,0.055266,0.000002396
2974,0.000443,-0.000367,-0.037788,-0.000507,0.000058,-0.000228
2975,0.372942,0.003656,-0.002006,0.00005,0.055252,0.000001503
2975,0.00044,-0.000362,-0.035785,-0.000498,0.000059,-0.000263
2976,0.373028,0.003673,-0.002,0.00005,0.055236,6.044E-07
2976,0.000436,-0.000357,-0.033073,-0.00048,0.000059,-0.000271
2977,0.373128,0.003692,-0.001994,0.00005,0.055223,-5.809E-07
2977,0.000432,-0.000353,-0.029757,-0.000464,0.000059,-0.00026
2978,0.373236,0.003711,-0.001988,0.00005,0.055219,-0.00000172
2978,0.000427,-0.000351,-0.025964,-0.000451,0.000058,-0.000222
2979,0.373348,0.003726,-0.001983,0.00005,0.055215,-0.000002353
2979,0.000421,-0.000349,-0.02184,-0.000441,0.000057,-0.000166
2980,0.373462,0.003737,-0.001978,0.000051,0.05522,-0.00000327
2980,0.000415,-0.000348,-0.017545,-0.000441,0.000059,-0.000098
2981,0.373574,0.003742,-0.001655,0.000051,0.055216,-0.000002931
2981,0.00041,-0.000348,-0.013242,-0.000448,0.000058,-0.000038
2982,0.373684,0.003741,-0.000638,0.000052,0.05521,0.000028
2982,0.000404,-0.00035,-0.009099,-0.000464,0.000058,-0.000012
2983,0.373786,0.003737,0.00056,0.000052,0.055195,0.000066
2983,0.000399,-0.000352,-0.005273,-0.000482,0.000058,-0.000013
2984,0.373879,0.003731,0.002159,0.000053,0.055174,0.000077
2984,0.000394,-0.000356,-0.001967,-0.000501,0.000058,-0.000015
2985,0.373957,0.003725,0.003732,0.000052,0.055149,0.000061
2985,0.00039,-0.00036,-0.001968,-0.000515,0.000058,-0.000019
2986,0.374015,0.00372,0.00499,0.000053,0.055125,0.000019
2986,0.000388,-0.000366,-0.001969,-0.000522,0.000057,-0.000027
2987,0.374048,0.003716,0.005893,0.000054,0.055109,0.00000282
2987,0.000386,-0.000371,-0.001972,-0.000523,0.000057,-0.000051
2988,0.374055,0.003711,0.006223,0.000052,0.055103,0.000002691
2988,0.000386,-0.000377,-0.001975,-0.000522,0.000057,-0.000113
2989,0.374034,0.003705,0.005967,0.000053,0.055109,0.000002923
2989,0.000387,-0.000383,-0.00198,-0.000521,0.000056,-0.000183
2990,0.373986,0.003696,0.005136,0.000053,0.055127,0.000002117
2990,0.000389,-0.000388,-0.001985,-0.000522,0.000056,-0.000242
2991,0.373916,0.003682,0.003931,0.000054,0.05515,0.000001446
2991,0.000392,-0.000393,-0.001991,-0.00053,0.000055,-0.000281
2992,0.373827,0.003665,0.002406,0.000053,0.055175,4.434E-07
2992,0.000395,-0.000398,-0.001997,-0.000544,0.000056,-0.000294
2993,0.373726,0.003645,0.000817,0.000054,0.055195,-8.033E-07
2993,0.0004,-0.000402,-0.004929,-0.000563,0.000055,-0.00028
2994,0.373617,0.003626,-0.000428,0.000053,0.05521,-0.000001619
2994,0.000405,-0.000404,-0.008717,-0.000583,0.000056,-0.00024
2995,0.373504,0.003609,-0.001512,0.000054,0.055216,-0.000002691
2995,0.00041,-0.000406,-0.012837,-0.000599,0.000056,-0.000181
2996,0.37339,0.003597,-0.002019,0.000053,0.055218,-0.000002875
2996,0.000416,-0.000407,-0.017132,-0.000604,0.000057,-0.000111
2997,0.373277,0.00359,-0.002023,0.000053,0.055217,-0.000002988
2997,0.000422,-0.000407,-0.021436,-0.000601,0.000056,-0.000049
2998,0.373169,0.00359,-0.002026,0.000052,0.05522,0.000015
2998,0.000428,-0.000405,-0.025583,-0.000587,0.000056,-0.000021
2999,0.373067,0.003593,-0.002028,0.000052,0.055225,0.000053
2999,0.000433,-0.000403,-0.029414,-0.000568,0.000057,-0.000016
3000,0.372976,0.003599,-0.002029,0.000051,0.05524,0.000063
3000,0.000437,-0.000399,-0.032782,-0.00055,0.000056,-0.000021
3001,0.3729,0.003606,-0.002029,0.000052,0.055253,0.000047
3001,0.000441,-0.000394,-0.035557,-0.000534,0.000057,-0.000026
3002,0.372844,0.003611,-0.002027,0.000051,0.05527,0.000002896
3002,0.000444,-0.000389,-0.037631,-0.000525,0.000057,-0.000036
3003,0.372811,0.003617,-0.002025,0.000051,0.055282,0.000002391
3003,0.000445,-0.000384,-0.038925,-0.000518,0.000057,-0.00006
3004,0.378352,0.003682,-0.002041,0.000054,0.055277,0.000002306
3004,0.00045,-0.000377,-0.039186,-0.000522,0.000044,-0.000164
3005,0.378331,0.003674,-0.002046,0.000051,0.055292,0.000002115
3005,0.000451,-0.000383,-0.03957,-0.000516,0.000044,-0.000116
3006,0.378397,0.003692,-0.002036,0.000056,0.055269,0.000001767
3006,0.000448,-0.000372,-0.037969,-0.000514,0.000046,-0.000205
3007,0.378464,0.003705,-0.002031,0.000059,0.055245,0.000001288
3007,0.000445,-0.000367,-0.035966,-0.0005,0.000047,-0.000225
3008,0.378548,0.003721,-0.002025,0.00006,0.05522,3.879E-07
3008,0.000442,-0.000363,-0.033253,-0.000487,0.000049,-0.00024
3009,0.378647,0.003738,-0.002019,0.000062,0.055206,-3.031E-07
3009,0.000437,-0.000359,-0.029936,-0.000467,0.00005,-0.000228
3010,0.378754,0.003755,-0.002013,0.000064,0.055193,-0.000001177
3010,0.000432,-0.000356,-0.026142,-0.000446,0.000053,-0.000201
3011,0.378866,0.003769,-0.002007,0.000065,0.055194,-0.000002279
3011,0.000427,-0.000354,-0.022018,-0.000433,0.000057,-0.000156
3012,0.37898,0.00378,-0.002002,0.000065,0.055191,-0.000002179
3012,0.000421,-0.000354,-0.017721,-0.000424,0.000057,-0.0001
3013,0.379092,0.003785,-0.001682,0.000066,0.055196,-0.000002783
3013,0.000415,-0.000354,-0.013418,-0.000427,0.00006,-0.00005
3014,0.379201,0.003786,-0.000672,0.000065,0.055195,0.00000108
3014,0.00041,-0.000356,-0.009274,-0.000437,0.000063,-0.000024
3015,0.379303,0.003784,0.000514,0.000064,0.05519,0.000031
3015,0.000405,-0.000358,-0.005448,-0.000455,0.000066,-0.000013
3016,0.379394,0.00378,0.002095,0.000062,0.055176,0.000041
3016,0.0004,-0.000362,-0.002086,-0.000474,0.000068,-0.000016
3017,0.379469,0.003775,0.003655,0.000061,0.05516,0.000028
3017,0.000397,-0.000366,-0.001992,-0.000491,0.000069,-0.000021
3018,0.379525,0.003771,0.004895,0.000057,0.055144,0.000001703
3018,0.000394,-0.000371,-0.001994,-0.000506,0.000071,-0.000032
3019,0.379558,0.003767,0.005798,0.000054,0.055131,0.00000191
3019,0.000393,-0.000377,-0.001996,-0.000515,0.000071,-0.00006
3020,0.379564,0.003763,0.006128,0.000054,0.055127,0.000002608
3020,0.000392,-0.000382,-0.002,-0.000521,0.000071,-0.000112
3021,0.379543,0.003757,0.005873,0.000051,0.055132,0.000001884
3021,0.000393,-0.000388,-0.002005,-0.000527,0.000071,-0.000169
3022,0.379497,0.003748,0.005041,0.000048,0.055145,0.000001853
3022,0.000395,-0.000393,-0.00201,-0.000537,0.000069,-0.000216
3023,0.379429,0.003735,0.003855,0.000045,0.055162,0.000001087
3023,0.000398,-0.000398,-0.002016,-0.000552,0.000068,-0.000248
3024,0.379342,0.00372,0.002339,0.000044,0.055178,3.054E-07
3024,0.000401,-0.000403,-0.002022,-0.00057,0.000065,-0.000258
3025,0.379243,0.003702,0.000771,0.000042,0.055191,-3.572E-07
3025,0.000406,-0.000406,-0.005104,-0.000592,0.000064,-0.000246
3026,0.379135,0.003684,-0.000463,0.000041,0.055196,-0.000001573
3026,0.000411,-0.000409,-0.008892,-0.00061,0.000061,-0.000215
3027,0.379022,0.003669,-0.001546,0.000039,0.055197,-0.000001918
3027,0.000416,-0.000411,-0.013013,-0.000621,0.000059,-0.000166
3028,0.378908,0.003657,-0.002044,0.000039,0.055193,-0.00000257
3028,0.000422,-0.000412,-0.017308,-0.000622,0.000056,-0.000112
3029,0.378795,0.00365,-0.002048,0.000038,0.055193,-0.000002298
3029,0.000427,-0.000411,-0.021613,-0.00061,0.000054,-0.000059
3030,0.378687,0.003648,-0.002051,0.000039,0.055195,-0.00000193
3030,0.000433,-0.00041,-0.025761,-0.000591,0.000051,-0.000033
3031,0.378586,0.00365,-0.002053,0.00004,0.055208,0.00002
3031,0.000438,-0.000407,-0.029593,-0.000565,0.000048,-0.000021
3032,0.378496,0.003654,-0.002054,0.000042,0.055222,0.000029
3032,0.000442,-0.000404,-0.032962,-0.000543,0.000047,-0.000022
3033,0.378422,0.003659,-0.002053,0.000043,0.055247,0.000013
3033,0.000446,-0.000399,-0.035737,-0.000529,0.000045,-0.00003
3034,0.378367,0.003664,-0.002052,0.000046,0.055265,0.000001299
3034,0.000449,-0.000394,-0.037812,-0.000517,0.000044,-0.000042
3035,0.378337,0.003669,-0.002049,0.000049,0.055281,0.000002138
3035,0.00045,-0.000389,-0.039106,-0.000517,0.000043,-0.000075
3036,0.383878,0.003733,-0.002066,0.000048,0.055316,0.000001505
3036,0.000456,-0.000382,-0.039367,-0.000505,0.000074,-0.000152
3037,0.383858,0.003725,-0.00207,0.000051,0.055306,0.000001856
3037,0.000456,-0.000388,-0.039751,-0.000517,0.000074,-0.000122
3038,0.383922,0.003742,-0.002061,0.000045,0.055292,0.000001388
3038,0.000454,-0.000377,-0.038149,-0.000501,0.000074,-0.000173
3039,0.383987,0.003754,-0.002055,0.000041,0.055277,8.482E-07
3039,0.000451,-0.000372,-0.036145,-0.000496,0.000072,-0.0002
3040,0.38407,0.003769,-0.002049,0.000039,0.055269,5.167E-07
3040,0.000448,-0.000368,-0.033432,-0.000478,0.00007,-0.000204
3041,0.384167,0.003784,-0.002043,0.000037,0.055253,-4.041E-07
3041,0.000443,-0.000364,-0.030114,-0.000466,0.000068,-0.000205
3042,0.384273,0.0038,-0.002037,0.000034,0.055253,-8.636E-07
3042,0.000438,-0.000361,-0.02632,-0.000459,0.000064,-0.000182
3043,0.384385,0.003813,-0.002032,0.000034,0.055246,-0.000001046
3043,0.000433,-0.000359,-0.022195,-0.000451,0.00006,-0.000147
3044,0.384499,0.003823,-0.002027,0.000035,0.05525,-0.000002434
3044,0.000427,-0.000359,-0.017898,-0.000456,0.000059,-0.000107
3045,0.384611,0.00383,-0.001709,0.000035,0.055241,-0.000001816
3045,0.000421,-0.000359,-0.013594,-0.000467,0.000055,-0.000064
3046,0.384719,0.003832,-0.000707,0.000037,0.055228,-0.000001843
3046,0.000416,-0.000361,-0.00945,-0.000485,0.000052,-0.00004
3047,0.38482,0.003832,0.000467,0.000038,0.055206,-0.000001142
3047,0.000411,-0.000363,-0.005623,-0.000505,0.000049,-0.000029
3048,0.384909,0.00383,0.00203,0.000041,0.055179,0.000002688
3048,0.000406,-0.000367,-0.002261,-0.000522,0.000046,-0.000027
3049,0.384982,0.003826,0.003579,0.000043,0.055148,4.617E-07
3049,0.000403,-0.000371,-0.002017,-0.000533,0.000044,-0.000032
3050,0.385036,0.003823,0.004819,0.000047,0.055119,0.000001424
3050,0.0004,-0.000376,-0.002018,-0.000535,0.000042,-0.000044
3051,0.385066,0.003819,0.005703,0.000051,0.0551,0.000002065
3051,0.000398,-0.000382,-0.002021,-0.00053,0.000041,-0.000069
3052,0.385072,0.003815,0.006033,0.000052,0.055093,0.000001174
3052,0.000398,-0.000388,-0.002025,-0.000523,0.000041,-0.000112
3053,0.385052,0.003809,0.005777,0.000056,0.055099,0.000001763
3053,0.000399,-0.000393,-0.002029,-0.000514,0.000039,-0.000154
3054,0.385008,0.0038,0.004956,0.000059,0.05512,0.000001044
3054,0.0004,-0.000399,-0.002034,-0.00051,0.000041,-0.00019
3055,0.384941,0.003788,0.003778,0.000063,0.055148,0.000000906
3055,0.000403,-0.000404,-0.00204,-0.000512,0.000041,-0.000213
3056,0.384857,0.003774,0.002275,0.000065,0.055179,4.607E-07
3056,0.000407,-0.000408,-0.002046,-0.000522,0.000044,-0.000221
3057,0.38476,0.003758,0.000724,0.000068,0.055206,-5.454E-07
3057,0.000411,-0.000412,-0.005279,-0.00054,0.000046,-0.000212
3058,0.384653,0.003742,-0.000498,0.000069,0.055228,-7.757E-07
3058,0.000416,-0.000415,-0.009068,-0.000561,0.00005,-0.000187
3059,0.38454,0.003728,-0.001581,0.00007,0.05524,-0.000001809
3059,0.000422,-0.000416,-0.013189,-0.00058,0.000053,-0.000151
3060,0.384427,0.003717,-0.002068,0.000069,0.055247,-0.000001697
3060,0.000427,-0.000417,-0.017485,-0.00059,0.000057,-0.000108
3061,0.384314,0.00371,-0.002072,0.000069,0.055248,-0.000001907
3061,0.000433,-0.000417,-0.02179,-0.000592,0.00006,-0.000068
3062,0.384206,0.003706,-0.002075,0.000067,0.055253,-0.000001502
3062,0.000439,-0.000415,-0.025939,-0.000582,0.000063,-0.000043
3063,0.384106,0.003707,-0.002077,0.000065,0.055258,-7.677E-07
3063,0.000444,-0.000412,-0.029772,-0.000568,0.000066,-0.000034
3064,0.384018,0.003709,-0.002078,0.000063,0.055273,-1.713E-07
3064,0.000448,-0.000409,-0.033141,-0.000551,0.000068,-0.000032
3065,0.383945,0.003712,-0.002078,0.000061,0.055281,3.961E-07
3065,0.000452,-0.000404,-0.035916,-0.000536,0.000071,-0.000038
3066,0.383893,0.003716,-0.002076,0.000057,0.0553,0.000001287
3066,0.000454,-0.000399,-0.037992,-0.000529,0.000072,-0.000058
3067,0.383863,0.00372,-0.002074,0.000054,0.055307,0.000001305
3067,0.000456,-0.000394,-0.039286,-0.000517,0.000074,-0.000077
3068,0.389409,0.003784,-0.002091,0.000035,0.055346,0.000001192
3068,0.000466,-0.000387,-0.039546,-0.000539,0.000136,-0.000134
3069,0.38939,0.003777,-0.002095,0.000052,0.055381,0.000000834
3069,0.000467,-0.000393,-0.039931,-0.000511,0.000137,-0.000111
3070,0.389451,0.003794,-0.002086,0.000021,0.055341,9.212E-07
3070,0.000464,-0.00038,-0.038329,-0.000548,0.000131,-0.000155
3071,0.389514,0.003806,-0.00208,0.000007178,0.055314,5.076E-07
3071,0.000461,-0.000374,-0.036324,-0.000539,0.000124,-0.000159
3072,0.389594,0.003819,-0.002074,-0.00000573,0.055273,-1.002E-07
3072,0.000457,-0.000369,-0.033611,-0.000546,0.000115,-0.000181
3073,0.38969,0.003834,-0.002068,-0.000016,0.055255,4.097E-07
3073,0.000452,-0.000365,-0.030293,-0.000541,0.000102,-0.000177
3074,0.389794,0.003848,-0.002062,-0.000021,0.055224,-4.748E-07
3074,0.000446,-0.000362,-0.026498,-0.000526,0.000089,-0.000161
3075,0.389905,0.003861,-0.002056,-0.000027,0.055209,-0.000001499
3075,0.000439,-0.00036,-0.022372,-0.00052,0.000076,-0.00014
3076,0.390018,0.003872,-0.002052,-0.000028,0.055185,-6.712E-07
3076,0.000433,-0.000359,-0.018075,-0.000512,0.000057,-0.000109
3077,0.39013,0.003879,-0.001736,-0.000025,0.055174,-0.000001895
3077,0.000426,-0.00036,-0.013771,-0.000513,0.000041,-0.000084
3078,0.390236,0.003883,-0.000742,-0.000021,0.055155,-0.000001288
3078,0.00042,-0.000361,-0.009626,-0.000522,0.000027,-0.000061
3079,0.390334,0.003884,0.000421,-0.000013,0.055133,-5.208E-07
3079,0.000414,-0.000365,-0.005799,-0.000532,0.000014,-0.00005
3080,0.39042,0.003883,0.001966,-0.000003787,0.055104,-5.227E-07
3080,0.000409,-0.000369,-0.002436,-0.000541,0.000001747,-0.000047
3081,0.39049,0.003881,0.003502,0.000009216,0.055075,0.000001222
3081,0.000404,-0.000374,-0.002042,-0.000545,-0.000008262,-0.00005
3082,0.390541,0.003877,0.004742,0.000022,0.05505,9.223E-07
3082,0.000401,-0.00038,-0.002043,-0.000543,-0.000014,-0.000063
3083,0.39057,0.003873,0.005607,0.000035,0.05503,6.569E-07
3083,0.000399,-0.000386,-0.002046,-0.000535,-0.00002,-0.000083
3084,0.390575,0.003867,0.005937,0.000054,0.055024,0.000001762
3084,0.000399,-0.000393,-0.002049,-0.00052,-0.000023,-0.00011
3085,0.390556,0.00386,0.005681,0.000069,0.055032,4.479E-07
3085,0.0004,-0.0004,-0.002054,-0.000507,-0.00002,-0.000139
3086,0.390513,0.00385,0.004879,0.000084,0.05505,7.877E-07
3086,0.000402,-0.000406,-0.002059,-0.000499,-0.000018,-0.000162
3087,0.39045,0.003838,0.003701,0.000097,0.055078,0.000000664
3087,0.000405,-0.000412,-0.002065,-0.000497,-0.000009235,-0.000177
3088,0.390369,0.003824,0.00221,0.00011,0.055106,2.457E-07
3088,0.000409,-0.000417,-0.002143,-0.000502,-6.675E-07,-0.000181
3089,0.390274,0.00381,0.000678,0.000119,0.055135,1.239E-07
3089,0.000414,-0.000421,-0.005455,-0.000514,0.000012,-0.000174
3090,0.39017,0.003795,-0.000533,0.000127,0.055156,-0.000001038
3090,0.00042,-0.000424,-0.009244,-0.000525,0.000025,-0.000159
3091,0.390059,0.003782,-0.001617,0.00013,0.055174,-7.965E-07
3091,0.000426,-0.000426,-0.013366,-0.000533,0.00004,-0.000133
3092,0.389946,0.003772,-0.002093,0.000132,0.055189,-0.000001542
3092,0.000433,-0.000427,-0.017662,-0.000533,0.000056,-0.000107
3093,0.389835,0.003765,-0.002097,0.00013,0.055207,-0.000001176
3093,0.00044,-0.000427,-0.021967,-0.000524,0.000072,-0.000078
3094,0.389728,0.003761,-0.0021,0.000125,0.055226,-8.725E-07
3094,0.000446,-0.000425,-0.026117,-0.000511,0.000087,-0.00006
3095,0.389629,0.00376,-0.002102,0.000117,0.055256,-7.748E-07
3095,0.000452,-0.000422,-0.02995,-0.000494,0.0001,-0.000049
3096,0.389543,0.003761,-0.002103,0.000108,0.055283,-4.045E-09
3096,0.000457,-0.000417,-0.03332,-0.000481,0.000113,-0.000049
3097,0.389473,0.003763,-0.002103,0.000095,0.055324,5.306E-07
3097,0.000461,-0.000412,-0.036096,-0.00048,0.000122,-0.000053
3098,0.389422,0.003767,-0.002101,0.000082,0.055343,4.909E-07
3098,0.000465,-0.000406,-0.038171,-0.000482,0.00013,-0.000067
3099,0.389394,0.003771,-0.002099,0.000067,0.05537,0.000001237
3099,0.000466,-0.0004,-0.039466,-0.000506,0.000134,-0.000099
3100,0.394934,0.003835,-0.002115,0.000106,0.055208,-3.163E-07
3100,0.000463,-0.000394,-0.039725,-0.00047,-0.000219,-0.000116
3101,0.394914,0.003828,-0.00212,0.000051,0.055165,6.517E-07
3101,0.000463,-0.000398,-0.040109,-0.000529,-0.000225,-0.000137
3102,0.394974,0.003843,-0.00211,0.000158,0.055167,2.746E-07
3102,0.000461,-0.000389,-0.038507,-0.000417,-0.000202,-0.000099
3103,0.395033,0.003852,-0.002104,0.000207,0.055137,9.191E-07
3103,0.000459,-0.000385,-0.036503,-0.000382,-0.000176,-0.000123
3104,0.395113,0.003862,-0.002099,0.000251,0.055153,2.995E-07
3104,0.000456,-0.000381,-0.033789,-0.000315,-0.000142,-0.000139
3105,0.395207,0.003874,-0.002092,0.000285,0.05515,-0.000001261
3105,0.000452,-0.000378,-0.03047,-0.000254,-0.000098,-0.000131
3106,0.395312,0.003885,-0.002087,0.000309,0.055185,0.000001214
3106,0.000448,-0.000376,-0.026675,-0.000202,-0.00005,-0.000128
3107,0.395423,0.003895,-0.002081,0.00033,0.055223,0.000001294
3107,0.000443,-0.000375,-0.022549,-0.000156,0.000001039,-0.000113
3108,0.395538,0.003904,-0.002076,0.000336,0.055286,-0.000002025
3108,0.000439,-0.000374,-0.018252,-0.000139,0.000059,-0.000108
3109,0.395652,0.003912,-0.001763,0.000328,0.05534,-0.000002206
3109,0.000434,-0.000374,-0.013948,-0.000148,0.000114,-0.000095
3110,0.39576,0.003918,-0.000777,0.000313,0.055393,-3.305E-07
3110,0.000429,-0.000376,-0.009802,-0.000175,0.000167,-0.000085
3111,0.395859,0.003921,0.000374,0.000287,0.055432,2.163E-07
3111,0.000425,-0.000378,-0.005975,-0.000221,0.000215,-0.000077
3112,0.395945,0.003924,0.001902,0.000254,0.055461,4.246E-07
3112,0.000421,-0.000381,-0.002612,-0.000277,0.000259,-0.000076
3113,0.396014,0.003925,0.003424,0.00021,0.055473,-0.000001208
3113,0.000418,-0.000385,-0.002066,-0.00034,0.000293,-0.00008
3114,0.396064,0.003924,0.004664,0.000161,0.055476,0.000001944
3114,0.000416,-0.000389,-0.002068,-0.000402,0.000317,-0.000085
3115,0.396092,0.003922,0.00551,0.00011,0.05548,0.000002188
3115,0.000415,-0.000393,-0.00207,-0.000463,0.000337,-0.000095
3116,0.396097,0.003919,0.00584,0.000052,0.05548,-9.773E-07
3116,0.000414,-0.000398,-0.002074,-0.000523,0.000342,-0.000112
3117,0.396078,0.003914,0.005584,-0.000003247,0.055478,-0.000001142
3117,0.000415,-0.000403,-0.002079,-0.000584,0.000332,-0.000124
3118,0.396037,0.003907,0.004801,-0.000055,0.055478,4.458E-07
3118,0.000416,-0.000408,-0.002084,-0.000645,0.000317,-0.000134
3119,0.395974,0.003898,0.003623,-0.000104,0.055474,9.482E-07
3119,0.000418,-0.000412,-0.00209,-0.000708,0.00029,-0.00014
3120,0.395894,0.003887,0.002145,-0.000147,0.055463,4.153E-07
3120,0.000421,-0.000415,-0.00232,-0.000772,0.000256,-0.000143
3121,0.395799,0.003876,0.000631,-0.000181,0.055434,-6.311E-07
3121,0.000425,-0.000418,-0.005631,-0.000832,0.000212,-0.000142
3122,0.395693,0.003864,-0.000568,-0.000207,0.055393,-3.534E-09
3122,0.000429,-0.000421,-0.00942,-0.000881,0.000164,-0.000133
3123,0.395581,0.003853,-0.001652,-0.000223,0.055339,-4.882E-07
3123,0.000434,-0.000422,-0.013542,-0.00091,0.000112,-0.000125
3124,0.395466,0.003842,-0.002118,-0.00023,0.055281,-3.533E-07
3124,0.000439,-0.000423,-0.017839,-0.000914,0.000057,-0.000112
3125,0.395353,0.003834,-0.002122,-0.000225,0.055224,-0.000001252
3125,0.000443,-0.000422,-0.022144,-0.000893,0.000001123,-0.000103
3126,0.395245,0.003827,-0.002125,-0.000209,0.055181,-6.071E-07
3126,0.000448,-0.000421,-0.026294,-0.000848,-0.000051,-0.000091
3127,0.395146,0.003823,-0.002127,-0.000183,0.055149,0.00000061
3127,0.000452,-0.000419,-0.030127,-0.00079,-0.0001,-0.000088
3128,0.395061,0.00382,-0.002128,-0.000149,0.05514,3.258E-09
3128,0.000456,-0.000416,-0.033497,-0.000729,-0.000144,-0.000083
3129,0.394993,0.00382,-0.002127,-0.000106,0.055135,-1.666E-07
3129,0.000459,-0.000412,-0.036274,-0.000664,-0.000178,-0.000092
3130,0.394944,0.003821,-0.002126,-0.000057,0.055154,5.057E-07
3130,0.000461,-0.000408,-0.03835,-0.000613,-0.000205,-0.000091
3131,0.394917,0.003824,-0.002123,-0.000004704,0.055147,4.177E-07
3131,0.000463,-0.000403,-0.039645,-0.000551,-0.00022,-0.000112
3132,0.400446,0.003882,-0.002139,0.000083,0.055072,4.031E-07
3132,0.000446,-0.000403,-0.039901,-0.000485,-0.000101,-0.00011
3133,0.400422,0.003879,-0.002143,0.000052,0.055066,-1.721E-07
3133,0.000446,-0.000403,-0.040285,-0.000515,-0.000103,-0.000196
3134,0.400481,0.003886,-0.002133,0.000114,0.055068,0.000064
3134,0.000445,-0.000403,-0.038683,-0.000453,-0.000093,-0.000019
