Joint,U1,U2,U3,R1,R2,R3
997,0.000198,-0.00011,-0.069615,-0.001039,0.000036,-0.000007155
998,0.296854,0.000812,-0.000899,0.000067,0.110514,0.008271
998,0.000193,-0.000406,-0.062996,-0.001607,0.000036,0.000025
999,0.296998,0.000728,-0.000894,0.000064,0.1108,0.005994
999,0.000187,-0.000892,-0.055435,-0.002199,0.000038,0.000043
1000,0.297343,0.000719,-0.00089,0.000058,0.110916,0.002868
1000,0.00018,-0.001216,-0.047211,-0.002642,0.000039,0.000024
1001,0.297801,0.000728,-0.000886,0.000051,0.110943,0.000083
1001,0.000173,-0.001297,-0.038629,-0.002844,0.00004,-0.000581
1002,0.298257,0.000752,-0.00037,0.000044,0.110983,0.00008
1002,0.000168,-0.00112,-0.030007,-0.00277,0.000039,-0.0038
1003,0.298602,0.000788,0.000791,0.000037,0.111121,0.000065
1003,0.000164,-0.000735,-0.021668,-0.002469,0.000037,-0.006326
1004,0.298771,0.000826,0.002666,0.000033,0.111397,0.000041
1004,0.000161,-0.000241,-0.013935,-0.002024,0.000035,-0.007832
1005,0.298757,0.000957,0.004781,0.000031,0.11179,0.000014
1005,0.000158,-0.000141,-0.007112,-0.00155,0.000034,-0.008165
1006,0.298606,0.001146,0.006809,0.000031,0.112235,-0.000006802
1006,0.000154,-0.000145,-0.001477,-0.001124,0.000034,-0.007342
1007,0.298402,0.001269,0.008922,0.000033,0.112644,-0.000026
1007,0.000149,-0.000149,-0.000881,-0.000811,0.000037,-0.005526
1008,0.298233,0.001336,0.010242,0.000034,0.112929,0.000125
1008,0.000143,-0.000153,-0.000883,-0.000604,0.000042,-0.00299
1009,0.298167,0.001354,0.010797,0.000035,0.113031,0.000366
1009,0.000136,-0.000158,-0.000885,-0.000461,0.000049,-0.000084
1010,0.298227,0.00137,0.010311,0.000034,0.112926,0.002834
1010,0.00013,-0.000165,-0.000888,-0.000369,0.000057,-0.000083
1011,0.298391,0.001457,0.009056,0.00004,0.11264,0.005369
1011,0.000126,-0.000172,-0.000892,-0.000265,0.000063,-0.000069
1012,0.29859,0.001662,0.007003,0.000365,0.11223,0.007182
1012,0.000125,-0.000179,-0.001321,-0.000164,0.000068,-0.000045
1013,0.298735,0.002015,0.005026,0.000787,0.111787,0.008005
1013,0.000127,-0.000185,-0.006913,-0.000082,0.00007,-0.000016
1014,0.298746,0.002453,0.002921,0.001261,0.111395,0.007673
1014,0.000131,-0.000189,-0.013701,-0.000053,0.00007,0.000003107
1015,0.298574,0.002891,0.001064,0.001697,0.111119,0.006171
1015,0.000138,-0.000189,-0.021407,-0.000043,0.000068,0.000021
1016,0.298227,0.003231,-0.000157,0.001997,0.110981,0.003651
1016,0.000145,-0.000186,-0.029729,-0.000059,0.000066,-0.000286
1017,0.297771,0.003383,-0.000924,0.002065,0.110937,0.000437
1017,0.000151,-0.00018,-0.038346,-0.000102,0.000066,-0.000568
1018,0.297314,0.003288,-0.00093,0.001861,0.110908,0.000086
1018,0.000156,-0.000172,-0.046933,-0.000167,0.000067,-0.003014
1019,0.29697,0.002963,-0.000933,0.001408,0.110788,0.000071
1019,0.00016,-0.000165,-0.055172,-0.000239,0.000069,-0.006135
1020,0.296828,0.002509,-0.000936,0.000808,0.1105,0.000044
1020,0.000163,-0.000158,-0.062759,-0.000308,0.000071,-0.008416
1021,0.296912,0.002027,-0.000937,0.000201,0.110025,0.00001
1021,0.000166,-0.000153,-0.069413,-0.000357,0.000072,-0.009423
1022,0.297173,0.001623,-0.000937,0.000065,0.109425,-0.000022
1022,0.00017,-0.000149,-0.074883,-0.000388,0.000072,-0.008933
1023,0.297505,0.001378,-0.000935,0.000063,0.108827,-0.000038
1023,0.000176,-0.000145,-0.078961,-0.000567,0.000069,-0.006977
1024,0.297777,0.001291,-0.000932,0.000062,0.108387,0.000138
1024,0.000183,-0.000141,-0.081486,-0.000586,0.000063,-0.003856
1025,0.308605,0.001346,-0.000947,0.000062,0.108438,0.003261
1025,0.000201,-0.000136,-0.082184,-0.000431,0.000048,-0.000074
1026,0.308688,0.001341,-0.000952,0.000061,0.108275,0.000369
1026,0.000195,-0.000142,-0.082998,-0.000471,0.000055,-0.000089
1027,0.308385,0.001301,-0.000941,0.000064,0.108881,0.006047
1027,0.000204,-0.000129,-0.079717,-0.000468,0.000041,-0.000059
1028,0.308118,0.001195,-0.000935,0.000066,0.109479,0.007806
1028,0.000204,-0.000122,-0.075694,-0.000663,0.000037,-0.000035
1029,0.30792,0.001028,-0.000929,0.000067,0.110079,0.008271
1029,0.000202,-0.000116,-0.07027,-0.001095,0.000036,-0.00000624
1030,0.307887,0.000896,-0.000924,0.000067,0.110553,0.007403
1030,0.000197,-0.000219,-0.063654,-0.001669,0.000036,0.000023
1031,0.308059,0.000776,-0.000919,0.000064,0.110839,0.005395
1031,0.000191,-0.000654,-0.056091,-0.002249,0.000038,0.000039
1032,0.308415,0.000767,-0.000915,0.000058,0.110956,0.002614
1032,0.000184,-0.000946,-0.047863,-0.002687,0.000039,0.000025
1033,0.308875,0.000775,-0.000911,0.000051,0.110981,0.000074
1033,0.000177,-0.001021,-0.039275,-0.002878,0.00004,-0.000466
1034,0.309333,0.000796,-0.000395,0.000044,0.111022,0.000071
1034,0.000172,-0.000865,-0.030645,-0.002793,0.000039,-0.00336
1035,0.309692,0.000826,0.000754,0.000037,0.111167,0.000058
1035,0.000168,-0.000522,-0.022299,-0.002467,0.000037,-0.005644
1036,0.309889,0.000892,0.002632,0.000033,0.111456,0.000036
1036,0.000165,-0.000139,-0.014559,-0.002003,0.000035,-0.007022
1037,0.309915,0.00104,0.004718,0.000031,0.111875,0.000012
1037,0.000161,-0.000144,-0.007732,-0.001509,0.000034,-0.007345
1038,0.309811,0.001211,0.006709,0.000032,0.112353,-0.00000601
1038,0.000157,-0.000148,-0.002093,-0.001084,0.000034,-0.006622
1039,0.30965,0.00132,0.008788,0.000033,0.112795,-0.000023
1039,0.000153,-0.000152,-0.000906,-0.000771,0.000037,-0.004995
1040,0.309511,0.001384,0.01011,0.000034,0.113107,0.000108
1040,0.000147,-0.000157,-0.000907,-0.000583,0.000042,-0.00271
1041,0.309455,0.001399,0.010595,0.000035,0.113217,0.000323
1041,0.000141,-0.000162,-0.00091,-0.000461,0.000049,-0.00008
1042,0.309505,0.001413,0.010178,0.000034,0.113105,0.00255
1042,0.000136,-0.000168,-0.000913,-0.000387,0.000057,-0.000073
1043,0.309638,0.00149,0.008921,0.000032,0.112793,0.004834
1043,0.000132,-0.000175,-0.000917,-0.000298,0.000063,-0.000061
1044,0.309793,0.001671,0.006901,0.000329,0.112352,0.006461
1044,0.000131,-0.000182,-0.001936,-0.000197,0.000068,-0.00004
1045,0.309893,0.001983,0.004963,0.000764,0.111874,0.007186
1045,0.000134,-0.000188,-0.007532,-0.000115,0.00007,-0.000014
1046,0.309863,0.002373,0.002887,0.001258,0.111457,0.006867
1046,0.000138,-0.000191,-0.014324,-0.000082,0.00007,0.00000272
1047,0.309663,0.002762,0.001028,0.001723,0.111168,0.005494
1047,0.000144,-0.000192,-0.022037,-0.000065,0.000068,0.000018
1048,0.309303,0.003056,-0.000183,0.002044,0.111021,0.003215
1048,0.000151,-0.000189,-0.030367,-0.000071,0.000067,-0.000258
1049,0.308844,0.003185,-0.000949,0.002132,0.110979,0.000326
1049,0.000158,-0.000184,-0.038991,-0.000103,0.000066,-0.000508
1050,0.308385,0.003097,-0.000954,0.001937,0.110949,0.000077
1050,0.000163,-0.000178,-0.047585,-0.000156,0.000067,-0.002753
1051,0.30803,0.002815,-0.000958,0.001491,0.110832,0.000063
1051,0.000167,-0.000171,-0.055828,-0.00022,0.000069,-0.005535
1052,0.30786,0.002412,-0.00096,0.000889,0.110542,0.000039
1052,0.00017,-0.000164,-0.063416,-0.00028,0.000071,-0.007548
1053,0.307897,0.001984,-0.000962,0.000281,0.110068,0.000008909
1053,0.000173,-0.000159,-0.070068,-0.000327,0.000072,-0.008424
1054,0.308099,0.001627,-0.000961,0.000065,0.10947,-0.000019
1054,0.000177,-0.000155,-0.075534,-0.000355,0.000072,-0.007967
1055,0.308371,0.001413,-0.000959,0.000063,0.108875,-0.000034
1055,0.000183,-0.000151,-0.079607,-0.00052,0.000069,-0.006217
1056,0.308598,0.001337,-0.000956,0.000062,0.108435,0.000124
1056,0.000189,-0.000147,-0.082128,-0.000557,0.000063,-0.003436
1057,0.319432,0.001393,-0.000971,0.000062,0.108493,0.002839
1057,0.000205,-0.000142,-0.082823,-0.000413,0.000047,-0.000065
1058,0.319498,0.001388,-0.000977,0.000061,0.108325,0.000322
1058,0.000201,-0.000148,-0.083636,-0.000471,0.000055,-0.000089
1059,0.319256,0.001351,-0.000966,0.000064,0.108946,0.005278
1059,0.000208,-0.000135,-0.08036,-0.000432,0.000041,-0.000051
1060,0.31905,0.001261,-0.00096,0.000066,0.10956,0.006829
1060,0.000208,-0.000128,-0.076342,-0.000633,0.000037,-0.00003
1061,0.318913,0.001109,-0.000954,0.000067,0.110182,0.007252
1061,0.000205,-0.000123,-0.070923,-0.001072,0.000035,-0.000005328
1062,0.318927,0.000981,-0.000949,0.000067,0.110679,0.006513
1062,0.000201,-0.00012,-0.064309,-0.001652,0.000036,0.00002
1063,0.319128,0.000869,-0.000944,0.000064,0.110984,0.004768
1063,0.000194,-0.000412,-0.056745,-0.00225,0.000038,0.000034
1064,0.319495,0.000815,-0.000939,0.000058,0.111109,0.002339
1064,0.000188,-0.00067,-0.048514,-0.002705,0.000039,0.000022
1065,0.319957,0.000821,-0.000936,0.000051,0.111136,0.000064
1065,0.000181,-0.000738,-0.03992,-0.002912,0.00004,-0.000369
1066,0.320418,0.000839,-0.000422,0.000044,0.111169,0.000062
1066,0.000176,-0.000603,-0.031283,-0.002831,0.00004,-0.002924
1067,0.32079,0.000869,0.000716,0.000038,0.111304,0.00005
1067,0.000172,-0.000301,-0.022931,-0.00251,0.000038,-0.004955
1068,0.321015,0.000976,0.002594,0.000034,0.111588,0.000031
1068,0.000168,-0.000142,-0.015186,-0.002036,0.000036,-0.006189
1069,0.321083,0.001127,0.004649,0.000032,0.112005,0.000011
1069,0.000165,-0.000147,-0.008355,-0.001534,0.000034,-0.006493
1070,0.321028,0.001276,0.006646,0.000032,0.112489,-0.000005258
1070,0.000161,-0.000151,-0.002715,-0.001094,0.000035,-0.005867
1071,0.320912,0.001372,0.008646,0.000033,0.112941,-0.00002
1071,0.000156,-0.000156,-0.00093,-0.000781,0.000038,-0.004435
1072,0.320805,0.001432,0.00997,0.000035,0.11326,0.000092
1072,0.000151,-0.00016,-0.000932,-0.000586,0.000043,-0.002414
1073,0.320761,0.001445,0.010441,0.000035,0.113377,0.00028
1073,0.000146,-0.000165,-0.000934,-0.000462,0.00005,-0.000082
1074,0.320799,0.001456,0.010038,0.000035,0.11326,0.002249
1074,0.000141,-0.000172,-0.000938,-0.000374,0.000057,-0.000064
1075,0.3209,0.001522,0.00878,0.000032,0.112942,0.004272
1075,0.000139,-0.000178,-0.000942,-0.000268,0.000064,-0.000054
1076,0.32101,0.00168,0.006839,0.000343,0.11249,0.005706
1076,0.000138,-0.000185,-0.002557,-0.000155,0.000068,-0.000035
1077,0.321061,0.001951,0.004895,0.000792,0.112008,0.006336
1077,0.000141,-0.000191,-0.008155,-0.000072,0.00007,-0.000012
1078,0.320989,0.002291,0.00285,0.001303,0.111591,0.006036
1078,0.000145,-0.000194,-0.014951,-0.000042,0.00007,0.000002398
1079,0.320761,0.00263,0.000989,0.001775,0.111306,0.004807
1079,0.000151,-0.000195,-0.022669,-0.000034,0.000068,0.000016
1080,0.320388,0.002886,-0.000209,0.002102,0.111171,0.002782
1080,0.000158,-0.000193,-0.031005,-0.000055,0.000066,-0.000226
1081,0.319926,0.002991,-0.000974,0.002182,0.111134,0.00023
1081,0.000164,-0.000189,-0.039636,-0.000104,0.000066,-0.000444
1082,0.319465,0.002914,-0.000979,0.001977,0.111107,0.000067
1082,0.000169,-0.000183,-0.048236,-0.000175,0.000066,-0.002476
1083,0.319099,0.002669,-0.000983,0.001515,0.110977,0.000055
1083,0.000174,-0.000177,-0.056483,-0.000252,0.000068,-0.004909
1084,0.3189,0.002316,-0.000985,0.000903,0.110673,0.000034
1084,0.000177,-0.000171,-0.064072,-0.000323,0.000071,-0.006659
1085,0.318889,0.001942,-0.000986,0.000283,0.110175,0.000007698
1085,0.000181,-0.000166,-0.070721,-0.000372,0.000072,-0.007406
1086,0.31903,0.001632,-0.000986,0.000065,0.109554,-0.000017
1086,0.000185,-0.000162,-0.076183,-0.000398,0.000071,-0.006992
1087,0.319242,0.001448,-0.000984,0.000063,0.108941,-0.00003
1087,0.000189,-0.000158,-0.08025,-0.000529,0.000068,-0.005449
1088,0.319425,0.001383,-0.000981,0.000061,0.108491,0.000111
1088,0.000195,-0.000153,-0.082767,-0.000562,0.000062,-0.003015
1089,0.330263,0.00144,-0.000996,0.000061,0.10854,0.002418
1089,0.00021,-0.000148,-0.08346,-0.000443,0.000049,-0.000055
1090,0.330313,0.001434,-0.001001,0.000061,0.108379,0.000276
1090,0.000206,-0.000154,-0.084271,-0.000466,0.000057,-0.000089
1091,0.330132,0.001401,-0.00099,0.000063,0.10898,0.00451
1091,0.000212,-0.000141,-0.081,-0.000491,0.000043,-0.000044
1092,0.329987,0.001325,-0.000984,0.000065,0.109579,0.005847
1092,0.000212,-0.000135,-0.076987,-0.000719,0.000039,-0.000026
1093,0.329911,0.001197,-0.000979,0.000066,0.110182,0.006225
1093,0.000209,-0.00013,-0.071573,-0.001159,0.000037,-0.000004538
1094,0.329973,0.001065,-0.000973,0.000065,0.110665,0.005606
1094,0.000204,-0.000126,-0.064961,-0.001738,0.000037,0.000017
1095,0.330204,0.00097,-0.000968,0.000062,0.110959,0.004125
1095,0.000198,-0.000168,-0.057398,-0.002319,0.000038,0.000029
1096,0.330583,0.0009,-0.000964,0.000056,0.11108,0.002044
1096,0.000192,-0.000391,-0.049164,-0.002755,0.00004,0.000022
1097,0.331047,0.000875,-0.00096,0.000049,0.111104,0.000055
1097,0.000185,-0.000451,-0.040564,-0.002933,0.00004,-0.000282
1098,0.331511,0.000898,-0.000449,0.000042,0.111142,0.000053
1098,0.00018,-0.000335,-0.031922,-0.002828,0.000039,-0.00249
1099,0.331896,0.000966,0.000686,0.000036,0.111288,0.000043
1099,0.000176,-0.00014,-0.023565,-0.002477,0.000037,-0.004252
1100,0.33215,0.00106,0.002552,0.000032,0.111589,0.000027
1100,0.000172,-0.000146,-0.015816,-0.001985,0.000035,-0.005334
1101,0.332261,0.001214,0.004576,0.000031,0.112034,0.000009193
1101,0.000168,-0.00015,-0.008983,-0.001462,0.000033,-0.00561
1102,0.332255,0.001343,0.006577,0.000031,0.112551,-0.000004458
1102,0.000164,-0.000155,-0.003343,-0.001026,0.000033,-0.005081
1103,0.332186,0.001424,0.008499,0.000033,0.113034,-0.000017
1103,0.00016,-0.000159,-0.000955,-0.000722,0.000036,-0.003849
1104,0.332113,0.00148,0.009824,0.000034,0.113378,0.000077
1104,0.000155,-0.000163,-0.000957,-0.000555,0.000041,-0.002102
1105,0.332081,0.00149,0.010295,0.000035,0.113502,0.000238
1105,0.000151,-0.000169,-0.000959,-0.000462,0.000048,-0.000083
1106,0.332107,0.001499,0.009892,0.000035,0.113379,0.001936
1106,0.000147,-0.000175,-0.000962,-0.000402,0.000055,-0.000055
1107,0.332174,0.001555,0.008633,0.000033,0.113035,0.003685
1107,0.000145,-0.000182,-0.000966,-0.000325,0.000062,-0.000046
1108,0.332237,0.001689,0.00677,0.000278,0.112555,0.00492
1108,0.000145,-0.000188,-0.003185,-0.000219,0.000066,-0.00003
1109,0.332238,0.001917,0.004822,0.000731,0.112038,0.005454
1109,0.000147,-0.000194,-0.008783,-0.000132,0.000068,-0.000011
1110,0.332124,0.002208,0.002809,0.001257,0.111593,0.005183
1110,0.000152,-0.000197,-0.01558,-0.000096,0.000069,0.000002035
1111,0.331867,0.002497,0.000948,0.001758,0.111293,0.004107
1111,0.000158,-0.000198,-0.023302,-0.000075,0.000067,0.000011
1112,0.331481,0.002715,-0.000237,0.002111,0.111145,0.002349
1112,0.000165,-0.000197,-0.031643,-0.000077,0.000066,-0.000196
1113,0.331016,0.002803,-0.000998,0.00222,0.111106,0.000144
1113,0.000171,-0.000193,-0.04028,-0.000104,0.000065,-0.000383
1114,0.330553,0.002735,-0.001003,0.002038,0.111078,0.000057
1114,0.000176,-0.000188,-0.048885,-0.000151,0.000067,-0.002183
1115,0.330175,0.002524,-0.001007,0.001598,0.110958,0.000047
1115,0.00018,-0.000182,-0.057135,-0.000211,0.000069,-0.004266
1116,0.329946,0.002221,-0.00101,0.000998,0.11066,0.000029
1116,0.000184,-0.000177,-0.064724,-0.000266,0.000072,-0.005753
1117,0.329887,0.001902,-0.001011,0.000386,0.110179,0.000006621
1117,0.000188,-0.000172,-0.071371,-0.000312,0.000073,-0.00638
1118,0.329967,0.001636,-0.001011,0.000066,0.109576,-0.000015
1118,0.000192,-0.000168,-0.076829,-0.000339,0.000073,-0.00601
1119,0.330118,0.001484,-0.001009,0.000064,0.108979,-0.000025
1119,0.000196,-0.000164,-0.080891,-0.000459,0.00007,-0.004681
1120,0.330256,0.001429,-0.001006,0.000062,0.108539,0.000095
1120,0.000201,-0.000159,-0.083404,-0.000521,0.000064,-0.002593
1121,0.341099,0.001486,-0.001021,0.000061,0.108591,0.001997
1121,0.000215,-0.000154,-0.084093,-0.000407,0.000049,-0.000046
1122,0.341132,0.00148,-0.001026,0.00006,0.108423,0.000229
1122,0.000212,-0.00016,-0.084904,-0.00047,0.000056,-0.000087
1123,0.341013,0.001451,-0.001015,0.000063,0.10905,0.003739
1123,0.000216,-0.000148,-0.081638,-0.000431,0.000042,-0.000036
1124,0.340928,0.00139,-0.001009,0.000065,0.109674,0.00486
1124,0.000216,-0.000141,-0.07763,-0.00066,0.000038,-0.000021
1125,0.340914,0.001285,-0.001003,0.000066,0.110312,0.005185
1125,0.000213,-0.000136,-0.072221,-0.001099,0.000036,-0.00000367
1126,0.341026,0.001155,-0.000998,0.000066,0.110826,0.004684
1126,0.000208,-0.000133,-0.065611,-0.001691,0.000037,0.000014
1127,0.341286,0.001069,-0.000993,0.000062,0.111146,0.003459
1127,0.000202,-0.000132,-0.058048,-0.002299,0.000038,0.000024
1128,0.341677,0.001012,-0.000989,0.000057,0.111279,0.001732
1128,0.000196,-0.000133,-0.049812,-0.002752,0.00004,0.000016
1129,0.342143,0.00099,-0.000985,0.00005,0.111305,0.000046
1129,0.00019,-0.000159,-0.041208,-0.002954,0.00004,-0.000213
1130,0.34261,0.00101,-0.000478,0.000043,0.11133,0.000044
1130,0.000184,-0.000139,-0.032561,-0.002863,0.00004,-0.002063
1131,0.343008,0.001066,0.000654,0.000037,0.111456,0.000035
1131,0.000179,-0.000144,-0.0242,-0.002524,0.000038,-0.003549
1132,0.343291,0.001172,0.002506,0.000033,0.111741,0.000022
1132,0.000175,-0.000149,-0.016449,-0.002031,0.000035,-0.004467
1133,0.343446,0.001303,0.004497,0.000031,0.112169,0.000007396
1133,0.000172,-0.000153,-0.009616,-0.001507,0.000034,-0.00471
1134,0.343492,0.001409,0.006502,0.000031,0.112674,-0.000003738
1134,0.000168,-0.000158,-0.003976,-0.001058,0.000034,-0.004275
1135,0.343471,0.00148,0.008345,0.000033,0.113152,-0.000014
1135,0.000164,-0.000162,-0.00098,-0.000752,0.000037,-0.003245
1136,0.343432,0.001529,0.00967,0.000035,0.113492,0.000063
1136,0.000159,-0.000167,-0.000981,-0.000568,0.000042,-0.001779
1137,0.343413,0.001536,0.010142,0.000036,0.113617,0.000196
1137,0.000155,-0.000172,-0.000984,-0.000463,0.000049,-0.000083
1138,0.343426,0.001542,0.009739,0.000035,0.113494,0.001613
1138,0.000152,-0.000179,-0.000987,-0.000375,0.000056,-0.000045
1139,0.343459,0.001587,0.008479,0.000033,0.113156,0.003082
1139,0.000151,-0.000185,-0.000991,-0.000266,0.000062,-0.000038
1140,0.343474,0.001698,0.006696,0.000308,0.112678,0.004114
1140,0.000152,-0.000191,-0.003817,-0.000139,0.000067,-0.000025
1141,0.343423,0.001882,0.004745,0.000774,0.112175,0.004555
1141,0.000154,-0.000197,-0.009414,-0.000052,0.000069,-0.000008412
1142,0.343265,0.002123,0.002764,0.00131,0.111747,0.004316
1142,0.000159,-0.0002,-0.016212,-0.000023,0.000069,0.000001793
1143,0.34298,0.002363,0.000904,0.001809,0.111462,0.003404
1143,0.000165,-0.000202,-0.023937,-0.00002,0.000068,0.000011
1144,0.34258,0.002542,-0.000265,0.002158,0.111334,0.001923
1144,0.000171,-0.000201,-0.032282,-0.000048,0.000066,-0.000161
1145,0.342112,0.002614,-0.001023,0.002251,0.111306,0.000073
1145,0.000177,-0.000198,-0.040924,-0.000105,0.000066,-0.000316
1146,0.341647,0.002556,-0.001028,0.002052,0.111281,0.000047
1146,0.000183,-0.000193,-0.049533,-0.000184,0.000066,-0.001871
1147,0.341258,0.002379,-0.001032,0.001589,0.111143,0.000039
1147,0.000187,-0.000188,-0.057785,-0.000268,0.000068,-0.003602
1148,0.340999,0.002127,-0.001034,0.000974,0.110826,0.000024
1148,0.000191,-0.000184,-0.065375,-0.000344,0.000071,-0.004833
1149,0.340891,0.001862,-0.001035,0.00035,0.110311,0.000005422
1149,0.000195,-0.000179,-0.072019,-0.000394,0.000072,-0.005341
1150,0.340909,0.001644,-0.001035,0.000065,0.109673,-0.000012
1150,0.000199,-0.000175,-0.077472,-0.000417,0.000072,-0.005023
1151,0.340999,0.00152,-0.001033,0.000063,0.109048,-0.000021
1151,0.000203,-0.00017,-0.081529,-0.000501,0.000069,-0.003908
1152,0.341092,0.001475,-0.00103,0.000061,0.108591,0.00008
1152,0.000208,-0.000166,-0.084038,-0.000543,0.000063,-0.002171
1153,0.351939,0.001532,-0.001045,0.000064,0.108627,0.001577
1153,0.000219,-0.00016,-0.084724,-0.000465,0.000035,-0.000036
1154,0.351956,0.001526,-0.00105,0.000061,0.108467,0.000182
1154,0.000217,-0.000166,-0.085533,-0.000462,0.000042,-0.000086
1155,0.351898,0.001501,-0.00104,0.000068,0.10906,0.00297
1155,0.00022,-0.000154,-0.082273,-0.000545,0.000029,-0.000029
1156,0.351874,0.001453,-0.001034,0.000073,0.109653,0.00387
1156,0.000219,-0.000148,-0.07827,-0.000804,0.000026,-0.000017
1157,0.351922,0.001372,-0.001028,0.000076,0.110251,0.004142
1157,0.000216,-0.000143,-0.072865,-0.001249,0.000026,-0.000002948
1158,0.352083,0.001269,-0.001022,0.000077,0.110731,0.003753
1158,0.000211,-0.00014,-0.066259,-0.001831,0.000029,0.000012
1159,0.352374,0.001171,-0.001017,0.000075,0.111023,0.002787
1159,0.000206,-0.000139,-0.058697,-0.002399,0.000033,0.000019
1160,0.352777,0.001123,-0.001013,0.000071,0.111141,0.001411
1160,0.000199,-0.000139,-0.050458,-0.002814,0.000037,0.00002
1161,0.353245,0.001106,-0.00101,0.000064,0.111161,0.000036
1161,0.000194,-0.000141,-0.041851,-0.002968,0.000041,-0.000142
1162,0.353714,0.001122,-0.000509,0.000057,0.111198,0.000035
1162,0.000188,-0.000144,-0.0332,-0.002821,0.000042,-0.00163
1163,0.354126,0.001184,0.00062,0.00005,0.111351,0.000028
1163,0.000183,-0.000148,-0.024836,-0.002432,0.000043,-0.002828
1164,0.354438,0.001286,0.002457,0.000044,0.111668,0.000018
1164,0.000179,-0.000153,-0.017084,-0.001902,0.000043,-0.003575
1165,0.354638,0.00139,0.004414,0.000041,0.112145,0.000006404
1165,0.000175,-0.000157,-0.010252,-0.001359,0.000044,-0.003781
1166,0.354736,0.001475,0.006422,0.00004,0.112702,-0.000002734
1166,0.000172,-0.000161,-0.004614,-0.00092,0.000046,-0.00344
1167,0.354766,0.001538,0.008184,0.000039,0.113226,-0.000011
1167,0.000168,-0.000166,-0.001004,-0.000641,0.00005,-0.002619
1168,0.354763,0.001576,0.00951,0.000037,0.113601,0.000051
1168,0.000164,-0.000171,-0.001006,-0.00051,0.000056,-0.001444
1169,0.354756,0.001582,0.009981,0.000035,0.113736,0.000155
1169,0.000161,-0.000176,-0.001008,-0.000462,0.000063,-0.000083
1170,0.354756,0.001586,0.009579,0.000032,0.113603,0.001279
1170,0.000159,-0.000182,-0.001011,-0.000434,0.00007,-0.000036
1171,0.354753,0.001621,0.008319,0.000028,0.113229,0.002455
1171,0.000158,-0.000188,-0.001015,-0.000384,0.000075,-0.00003
1172,0.354718,0.001708,0.006616,0.000175,0.112709,0.003281
1172,0.000159,-0.000194,-0.004455,-0.000284,0.000079,-0.000019
1173,0.354615,0.001848,0.004662,0.000633,0.112151,0.003626
1173,0.000162,-0.000199,-0.01005,-0.00019,0.000079,-0.000007132
1174,0.354412,0.002039,0.002715,0.001186,0.111675,0.003425
1174,0.000166,-0.000203,-0.016847,-0.000152,0.000077,0.000001178
1175,0.354098,0.002229,0.00087,0.001725,0.111357,0.002683
1175,0.000172,-0.000204,-0.024573,-0.000122,0.000073,0.00000197
1176,0.353684,0.00237,-0.000295,0.002119,0.111203,0.001487
1176,0.000178,-0.000204,-0.032921,-0.00011,0.000069,-0.000135
1177,0.353214,0.002426,-0.001047,0.002266,0.111166,0.000038
1177,0.000184,-0.000201,-0.041567,-0.00012,0.000065,-0.000259
1178,0.352747,0.002378,-0.001053,0.002115,0.111141,0.000037
1178,0.000189,-0.000198,-0.050179,-0.00015,0.000064,-0.001553
1179,0.352346,0.002236,-0.001056,0.001698,0.111027,0.000031
1179,0.000194,-0.000194,-0.058434,-0.000194,0.000063,-0.002932
1180,0.352057,0.002034,-0.001059,0.001112,0.11073,0.000019
1180,0.000198,-0.000189,-0.066023,-0.000238,0.000063,-0.003904
1181,0.351899,0.001822,-0.00106,0.000504,0.110253,0.000004444
1181,0.000202,-0.000185,-0.072664,-0.000278,0.000063,-0.004299
1182,0.351856,0.001654,-0.00106,0.000057,0.109654,-0.000009812
1182,0.000206,-0.000181,-0.078112,-0.000307,0.00006,-0.004032
1183,0.351885,0.001556,-0.001058,0.000058,0.109063,-0.000017
1183,0.00021,-0.000176,-0.082164,-0.000387,0.000056,-0.003138
1184,0.351932,0.001521,-0.001055,0.000059,0.108627,0.000062
1184,0.000213,-0.000172,-0.084668,-0.000479,0.000049,-0.001747
1185,0.362785,0.001579,-0.00107,0.000057,0.108715,0.001164
1185,0.000224,-0.000166,-0.085352,-0.000396,0.000065,-0.000027
1186,0.362786,0.001572,-0.001075,0.00006,0.108552,0.000136
1186,0.000222,-0.000172,-0.086159,-0.000469,0.000073,-0.000084
1187,0.362788,0.001557,-0.001064,0.000056,0.109166,0.002213
1187,0.000224,-0.00016,-0.082904,-0.000431,0.000058,-0.000022
1188,0.362824,0.001516,-0.001058,0.000055,0.109781,0.002896
1188,0.000223,-0.000155,-0.078907,-0.000663,0.000053,-0.000013
1189,0.362933,0.001457,-0.001052,0.000054,0.11042,0.003107
1189,0.00022,-0.00015,-0.073507,-0.001095,0.000049,-0.000002067
1190,0.363144,0.001382,-0.001047,0.000051,0.110943,0.002825
1190,0.000215,-0.000146,-0.066904,-0.001676,0.000047,0.00000818
1191,0.363466,0.00131,-0.001042,0.000046,0.111278,0.002102
1191,0.000209,-0.000145,-0.059343,-0.002267,0.000045,0.000014
1192,0.363881,0.001259,-0.001038,0.00004,0.111428,0.001072
1192,0.000204,-0.000145,-0.051103,-0.002717,0.000044,0.000006745
1193,0.364351,0.001243,-0.001034,0.000033,0.111464,0.000027
1193,0.000198,-0.000146,-0.042493,-0.002914,0.00004,-0.000102
1194,0.364823,0.001267,-0.00054,0.000027,0.111487,0.000026
1194,0.000192,-0.000149,-0.03384,-0.00283,0.000037,-0.001227
